,UniqueID,IndicatorID,Name,Measure,MeasureInfo,GeoTypeName,GeoJoinID,GeoPlaceName,Year,Season,Start_Date,DataValue,Total Noise Complaints,21 Collection Truck Noise,Banging/Pounding,Engine Idling,Noise:  lawn care equipment (NCL),"Noise: Air Condition/Ventilation Equip, Commercial (NJ2)","Noise: Air Condition/Ventilation Equip, Residential (NJ1)",Noise: Construction Before/After Hours (NM1),Noise: Construction Equipment (NC1),Noise: Jack Hammering (NC2),Noise: Manufacturing Noise (NK1),Noise: Private Carting Noise (NQ1),Noise: Vehicle (NR2),Noise: air condition/ventilation equipment (NV1),Other,BoroCD,Population_19,MedHHIncome_19
104,606063,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2018,Summer,06/01/2018,7.65,823,,599.0,51.0,10.0,,,94.0,41.0,8.0,1.0,,,16.0,3.0,501.0,171983,75210.5
105,603102,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2018,Summer,06/01/2018,11.43,823,,599.0,51.0,10.0,,,94.0,41.0,8.0,1.0,,,16.0,3.0,501.0,171983,75210.5
106,605363,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2018,Summer,06/01/2018,28.83,823,,599.0,51.0,10.0,,,94.0,41.0,8.0,1.0,,,16.0,3.0,501.0,171983,75210.5
107,168627,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2012,Winter,12/01/2011,8.39,430,4.0,312.0,34.0,2.0,2.0,3.0,23.0,23.0,5.0,1.0,5.0,1.0,12.0,3.0,501.0,171983,75210.5
108,165972,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,Winter,12/01/2011,21.41,430,4.0,312.0,34.0,2.0,2.0,3.0,23.0,23.0,5.0,1.0,5.0,1.0,12.0,3.0,501.0,171983,75210.5
109,165087,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,Winter,12/01/2011,1.04,430,4.0,312.0,34.0,2.0,2.0,3.0,23.0,23.0,5.0,1.0,5.0,1.0,12.0,3.0,501.0,171983,75210.5
110,168686,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2013,Winter,12/01/2012,9.85,407,5.0,276.0,27.0,5.0,,,55.0,15.0,6.0,4.0,1.0,,11.0,2.0,501.0,171983,75210.5
111,166031,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2013,Winter,12/01/2012,22.98,407,5.0,276.0,27.0,5.0,,,55.0,15.0,6.0,4.0,1.0,,11.0,2.0,501.0,171983,75210.5
112,165146,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2013,Winter,12/01/2012,0.5,407,5.0,276.0,27.0,5.0,,,55.0,15.0,6.0,4.0,1.0,,11.0,2.0,501.0,171983,75210.5
113,169571,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2013,Summer,06/01/2013,9.47,482,1.0,304.0,54.0,12.0,,,55.0,14.0,11.0,,2.0,,22.0,7.0,501.0,171983,75210.5
114,166916,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2013,Summer,06/01/2013,14.02,482,1.0,304.0,54.0,12.0,,,55.0,14.0,11.0,,2.0,,22.0,7.0,501.0,171983,75210.5
115,216618,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2013,Summer,06/01/2013,29.18,482,1.0,304.0,54.0,12.0,,,55.0,14.0,11.0,,2.0,,22.0,7.0,501.0,171983,75210.5
116,213987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2014,Summer,06/01/2014,8.16,625,1.0,394.0,65.0,11.0,,,84.0,24.0,10.0,1.0,4.0,,26.0,5.0,501.0,171983,75210.5
117,213456,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2014,Summer,06/01/2014,12.52,625,1.0,394.0,65.0,11.0,,,84.0,24.0,10.0,1.0,4.0,,26.0,5.0,501.0,171983,75210.5
118,216619,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2014,Summer,06/01/2014,30.32,625,1.0,394.0,65.0,11.0,,,84.0,24.0,10.0,1.0,4.0,,26.0,5.0,501.0,171983,75210.5
119,334352,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2015,Summer,06/01/2015,8.91,654,1.0,345.0,47.0,16.0,,,134.0,28.0,11.0,2.0,3.0,,22.0,45.0,501.0,171983,75210.5
120,336890,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2015,Summer,06/01/2015,12.48,654,1.0,345.0,47.0,16.0,,,134.0,28.0,11.0,2.0,3.0,,22.0,45.0,501.0,171983,75210.5
121,338305,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2015,Summer,06/01/2015,30.39,654,1.0,345.0,47.0,16.0,,,134.0,28.0,11.0,2.0,3.0,,22.0,45.0,501.0,171983,75210.5
122,334353,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2015,Winter,12/01/2014,8.72,718,4.0,501.0,69.0,6.0,,,88.0,19.0,8.0,,14.0,,9.0,,501.0,171983,75210.5
123,336891,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2015,Winter,12/01/2014,22.47,718,4.0,501.0,69.0,6.0,,,88.0,19.0,8.0,,14.0,,9.0,,501.0,171983,75210.5
124,337882,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2015,Winter,12/01/2014,0.33,718,4.0,501.0,69.0,6.0,,,88.0,19.0,8.0,,14.0,,9.0,,501.0,171983,75210.5
125,547767,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2017,Summer,06/01/2017,8.43,678,,448.0,46.0,10.0,,,99.0,35.0,7.0,1.0,6.0,,22.0,4.0,501.0,171983,75210.5
126,550159,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2017,Summer,06/01/2017,12.46,678,,448.0,46.0,10.0,,,99.0,35.0,7.0,1.0,6.0,,22.0,4.0,501.0,171983,75210.5
127,549460,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2017,Summer,06/01/2017,27.5,678,,448.0,46.0,10.0,,,99.0,35.0,7.0,1.0,6.0,,22.0,4.0,501.0,171983,75210.5
128,547769,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2017,Winter,12/01/2016,7.23,738,4.0,524.0,52.0,13.0,,,78.0,22.0,19.0,,3.0,,15.0,8.0,501.0,171983,75210.5
129,550161,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2017,Winter,12/01/2016,21.17,738,4.0,524.0,52.0,13.0,,,78.0,22.0,19.0,,3.0,,15.0,8.0,501.0,171983,75210.5
130,169512,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2012,Summer,06/01/2012,9.98,437,1.0,264.0,51.0,16.0,,,35.0,36.0,7.0,3.0,1.0,,15.0,8.0,501.0,171983,75210.5
131,166857,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,Summer,06/01/2012,14.62,437,1.0,264.0,51.0,16.0,,,35.0,36.0,7.0,3.0,1.0,,15.0,8.0,501.0,171983,75210.5
132,216617,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2012,Summer,06/01/2012,31.52,437,1.0,264.0,51.0,16.0,,,35.0,36.0,7.0,3.0,1.0,,15.0,8.0,501.0,171983,75210.5
133,213810,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2014,Winter,12/01/2013,11.97,602,2.0,438.0,36.0,3.0,,,73.0,26.0,2.0,5.0,2.0,,13.0,2.0,501.0,171983,75210.5
134,213279,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2014,Winter,12/01/2013,24.27,602,2.0,438.0,36.0,3.0,,,73.0,26.0,2.0,5.0,2.0,,13.0,2.0,501.0,171983,75210.5
135,213102,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2014,Winter,12/01/2013,0.96,602,2.0,438.0,36.0,3.0,,,73.0,26.0,2.0,5.0,2.0,,13.0,2.0,501.0,171983,75210.5
136,411135,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2016,Summer,05/31/2016,8.04,687,4.0,429.0,64.0,12.0,,,93.0,30.0,7.0,2.0,2.0,,28.0,16.0,501.0,171983,75210.5
137,412827,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2016,Summer,05/31/2016,13.12,687,4.0,429.0,64.0,12.0,,,93.0,30.0,7.0,2.0,2.0,,28.0,16.0,501.0,171983,75210.5
138,412127,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2016,Summer,05/31/2016,33.4,687,4.0,429.0,64.0,12.0,,,93.0,30.0,7.0,2.0,2.0,,28.0,16.0,501.0,171983,75210.5
139,411134,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2016,Winter,12/01/2015,7.87,732,,529.0,40.0,9.0,,,99.0,23.0,8.0,6.0,,1.0,13.0,4.0,501.0,171983,75210.5
140,412826,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2016,Winter,12/01/2015,20.87,732,,529.0,40.0,9.0,,,99.0,23.0,8.0,6.0,,1.0,13.0,4.0,501.0,171983,75210.5
141,405359,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2016,Winter,12/01/2015,0.13,732,,529.0,40.0,9.0,,,99.0,23.0,8.0,6.0,,1.0,13.0,4.0,501.0,171983,75210.5
142,606064,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2018,Winter,12/01/2017,8.02,799,3.0,554.0,80.0,3.0,,,105.0,33.0,14.0,,,,7.0,,501.0,171983,75210.5
143,603103,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2018,Winter,12/01/2017,21.9,799,3.0,554.0,80.0,3.0,,,105.0,33.0,14.0,,,,7.0,,501.0,171983,75210.5
144,169394,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2010,Summer,06/01/2010,11.57,324,2.0,180.0,35.0,,15.0,31.0,35.0,15.0,8.0,1.0,2.0,,,,501.0,171983,75210.5
145,166739,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2010,Summer,06/01/2010,16.26,324,2.0,180.0,35.0,,15.0,31.0,35.0,15.0,8.0,1.0,2.0,,,,501.0,171983,75210.5
146,216615,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2010,Summer,06/01/2010,33.0,324,2.0,180.0,35.0,,15.0,31.0,35.0,15.0,8.0,1.0,2.0,,,,501.0,171983,75210.5
147,168509,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2010,Winter,12/01/2009,9.15,395,,302.0,25.0,,14.0,6.0,23.0,14.0,10.0,,1.0,,,,501.0,171983,75210.5
148,165854,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2010,Winter,12/01/2009,22.87,395,,302.0,25.0,,14.0,6.0,23.0,14.0,10.0,,1.0,,,,501.0,171983,75210.5
149,164969,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2010,Winter,12/01/2009,1.42,395,,302.0,25.0,,14.0,6.0,23.0,14.0,10.0,,1.0,,,,501.0,171983,75210.5
150,168568,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2011,Winter,12/01/2010,11.97,380,,233.0,38.0,,8.0,10.0,45.0,16.0,21.0,3.0,4.0,,,2.0,501.0,171983,75210.5
151,165913,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2011,Winter,12/01/2010,27.18,380,,233.0,38.0,,8.0,10.0,45.0,16.0,21.0,3.0,4.0,,,2.0,501.0,171983,75210.5
152,165028,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2011,Winter,12/01/2010,2.13,380,,233.0,38.0,,8.0,10.0,45.0,16.0,21.0,3.0,4.0,,,2.0,501.0,171983,75210.5
153,169453,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,501,St. George and Stapleton (CD1),2011,Summer,06/01/2011,11.16,311,3.0,179.0,53.0,,11.0,8.0,28.0,17.0,6.0,1.0,,2.0,,3.0,501.0,171983,75210.5
154,166798,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),2011,Summer,06/01/2011,16.24,311,3.0,179.0,53.0,,11.0,8.0,28.0,17.0,6.0,1.0,,2.0,,3.0,501.0,171983,75210.5
155,216616,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),2011,Summer,06/01/2011,31.47,311,3.0,179.0,53.0,,11.0,8.0,28.0,17.0,6.0,1.0,,2.0,,3.0,501.0,171983,75210.5
156,547764,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2017,Summer,06/01/2017,7.73,371,2.0,271.0,8.0,8.0,,,38.0,24.0,7.0,1.0,1.0,,11.0,,414.0,128426,58367.0
157,550156,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2017,Summer,06/01/2017,7.68,371,2.0,271.0,8.0,8.0,,,38.0,24.0,7.0,1.0,1.0,,11.0,,414.0,128426,58367.0
158,549459,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2017,Summer,06/01/2017,35.3,371,2.0,271.0,8.0,8.0,,,38.0,24.0,7.0,1.0,1.0,,11.0,,414.0,128426,58367.0
159,547766,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2017,Winter,12/01/2016,7.29,479,,376.0,11.0,1.0,,,64.0,17.0,5.0,1.0,,,3.0,1.0,414.0,128426,58367.0
160,550158,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2017,Winter,12/01/2016,20.94,479,,376.0,11.0,1.0,,,64.0,17.0,5.0,1.0,,,3.0,1.0,414.0,128426,58367.0
161,606060,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2018,Summer,06/01/2018,7.75,474,1.0,340.0,24.0,2.0,,,73.0,23.0,7.0,,,,3.0,1.0,414.0,128426,58367.0
162,603099,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2018,Summer,06/01/2018,6.6,474,1.0,340.0,24.0,2.0,,,73.0,23.0,7.0,,,,3.0,1.0,414.0,128426,58367.0
163,605362,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2018,Summer,06/01/2018,35.29,474,1.0,340.0,24.0,2.0,,,73.0,23.0,7.0,,,,3.0,1.0,414.0,128426,58367.0
164,606061,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2018,Winter,12/01/2017,7.0,570,,444.0,11.0,,,,69.0,27.0,5.0,1.0,,,13.0,,414.0,128426,58367.0
165,603100,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2018,Winter,12/01/2017,14.31,570,,444.0,11.0,,,,69.0,27.0,5.0,1.0,,,13.0,,414.0,128426,58367.0
166,169452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2011,Summer,06/01/2011,10.59,177,1.0,127.0,18.0,,2.0,5.0,9.0,9.0,4.0,,,1.0,,1.0,414.0,128426,58367.0
167,166797,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2011,Summer,06/01/2011,9.81,177,1.0,127.0,18.0,,2.0,5.0,9.0,9.0,4.0,,,1.0,,1.0,414.0,128426,58367.0
168,216610,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2011,Summer,06/01/2011,39.14,177,1.0,127.0,18.0,,2.0,5.0,9.0,9.0,4.0,,,1.0,,1.0,414.0,128426,58367.0
169,411132,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2016,Summer,05/31/2016,6.87,435,,324.0,7.0,3.0,,,63.0,30.0,1.0,,,,6.0,1.0,414.0,128426,58367.0
170,412824,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2016,Summer,05/31/2016,6.1,435,,324.0,7.0,3.0,,,63.0,30.0,1.0,,,,6.0,1.0,414.0,128426,58367.0
171,412126,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2016,Summer,05/31/2016,38.26,435,,324.0,7.0,3.0,,,63.0,30.0,1.0,,,,6.0,1.0,414.0,128426,58367.0
172,168685,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2013,Winter,12/01/2012,9.23,308,2.0,189.0,4.0,1.0,,,82.0,13.0,5.0,,1.0,,10.0,1.0,414.0,128426,58367.0
173,166030,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2013,Winter,12/01/2012,18.77,308,2.0,189.0,4.0,1.0,,,82.0,13.0,5.0,,1.0,,10.0,1.0,414.0,128426,58367.0
174,165145,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2013,Winter,12/01/2012,0.51,308,2.0,189.0,4.0,1.0,,,82.0,13.0,5.0,,1.0,,10.0,1.0,414.0,128426,58367.0
175,213809,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2014,Winter,12/01/2013,9.87,213,1.0,151.0,6.0,,,,39.0,8.0,2.0,1.0,,,5.0,,414.0,128426,58367.0
176,213278,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2014,Winter,12/01/2013,22.58,213,1.0,151.0,6.0,,,,39.0,8.0,2.0,1.0,,,5.0,,414.0,128426,58367.0
177,213101,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2014,Winter,12/01/2013,0.64,213,1.0,151.0,6.0,,,,39.0,8.0,2.0,1.0,,,5.0,,414.0,128426,58367.0
178,334349,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2015,Summer,06/01/2015,8.28,368,,235.0,24.0,,,,68.0,18.0,3.0,,,,20.0,,414.0,128426,58367.0
179,336887,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015,Summer,06/01/2015,6.87,368,,235.0,24.0,,,,68.0,18.0,3.0,,,,20.0,,414.0,128426,58367.0
180,338304,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015,Summer,06/01/2015,37.54,368,,235.0,24.0,,,,68.0,18.0,3.0,,,,20.0,,414.0,128426,58367.0
181,334350,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2015,Winter,12/01/2014,7.39,336,1.0,244.0,11.0,1.0,,,43.0,19.0,4.0,,2.0,,11.0,,414.0,128426,58367.0
182,336888,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015,Winter,12/01/2014,20.58,336,1.0,244.0,11.0,1.0,,,43.0,19.0,4.0,,2.0,,11.0,,414.0,128426,58367.0
183,337881,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2015,Winter,12/01/2014,0.31,336,1.0,244.0,11.0,1.0,,,43.0,19.0,4.0,,2.0,,11.0,,414.0,128426,58367.0
184,169393,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2010,Summer,06/01/2010,10.74,184,,145.0,8.0,,2.0,5.0,4.0,12.0,7.0,,1.0,,,,414.0,128426,58367.0
185,166738,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2010,Summer,06/01/2010,9.96,184,,145.0,8.0,,2.0,5.0,4.0,12.0,7.0,,1.0,,,,414.0,128426,58367.0
186,216609,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2010,Summer,06/01/2010,39.08,184,,145.0,8.0,,2.0,5.0,4.0,12.0,7.0,,1.0,,,,414.0,128426,58367.0
187,168508,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2010,Winter,12/01/2009,7.94,206,3.0,168.0,8.0,,,2.0,10.0,14.0,1.0,,,,,,414.0,128426,58367.0
188,165853,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2010,Winter,12/01/2009,20.98,206,3.0,168.0,8.0,,,2.0,10.0,14.0,1.0,,,,,,414.0,128426,58367.0
189,164968,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2010,Winter,12/01/2009,1.89,206,3.0,168.0,8.0,,,2.0,10.0,14.0,1.0,,,,,,414.0,128426,58367.0
190,168567,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2011,Winter,12/01/2010,10.28,208,,167.0,7.0,,4.0,3.0,16.0,7.0,3.0,,1.0,,,,414.0,128426,58367.0
191,165912,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2011,Winter,12/01/2010,20.26,208,,167.0,7.0,,4.0,3.0,16.0,7.0,3.0,,1.0,,,,414.0,128426,58367.0
192,165027,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2011,Winter,12/01/2010,1.9,208,,167.0,7.0,,4.0,3.0,16.0,7.0,3.0,,1.0,,,,414.0,128426,58367.0
193,168626,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2012,Winter,12/01/2011,6.72,196,2.0,142.0,6.0,,1.0,,14.0,26.0,1.0,,2.0,,2.0,,414.0,128426,58367.0
194,165971,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012,Winter,12/01/2011,15.76,196,2.0,142.0,6.0,,1.0,,14.0,26.0,1.0,,2.0,,2.0,,414.0,128426,58367.0
195,165086,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012,Winter,12/01/2011,0.87,196,2.0,142.0,6.0,,1.0,,14.0,26.0,1.0,,2.0,,2.0,,414.0,128426,58367.0
196,213986,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2014,Summer,06/01/2014,7.36,221,,158.0,6.0,3.0,,,26.0,15.0,1.0,,2.0,,10.0,,414.0,128426,58367.0
197,213455,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2014,Summer,06/01/2014,7.33,221,,158.0,6.0,3.0,,,26.0,15.0,1.0,,2.0,,10.0,,414.0,128426,58367.0
198,216613,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2014,Summer,06/01/2014,36.31,221,,158.0,6.0,3.0,,,26.0,15.0,1.0,,2.0,,10.0,,414.0,128426,58367.0
199,411131,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2016,Winter,12/01/2015,5.92,477,,345.0,12.0,,,,62.0,43.0,4.0,,,,9.0,2.0,414.0,128426,58367.0
200,412823,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2016,Winter,12/01/2015,17.89,477,,345.0,12.0,,,,62.0,43.0,4.0,,,,9.0,2.0,414.0,128426,58367.0
201,405358,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2016,Winter,12/01/2015,0.2,477,,345.0,12.0,,,,62.0,43.0,4.0,,,,9.0,2.0,414.0,128426,58367.0
202,547763,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),2017,Winter,12/01/2016,7.72,381,1.0,173.0,76.0,6.0,,,57.0,14.0,4.0,1.0,44.0,,5.0,,413.0,200645,92739.0
203,550155,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2017,Winter,12/01/2016,24.09,381,1.0,173.0,76.0,6.0,,,57.0,14.0,4.0,1.0,44.0,,5.0,,413.0,200645,92739.0
204,606057,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,413,Queens Village (CD13),2018,Summer,06/01/2018,8.07,457,1.0,162.0,65.0,6.0,,,66.0,27.0,7.0,,115.0,,6.0,2.0,413.0,200645,92739.0
205,603096,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),2018,Summer,06/01/2018,12.27,457,1.0,162.0,65.0,6.0,,,66.0,27.0,7.0,,115.0,,6.0,2.0,413.0,200645,92739.0
206,605361,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),2018,Summer,06/01/2018,31.94,457,1.0,162.0,65.0,6.0,,,66.0,27.0,7.0,,115.0,,6.0,2.0,413.0,200645,92739.0
207,169511,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2012,Summer,06/01/2012,9.41,145,,88.0,15.0,4.0,,,8.0,20.0,5.0,,,,4.0,1.0,414.0,128426,58367.0
208,166856,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012,Summer,06/01/2012,8.11,145,,88.0,15.0,4.0,,,8.0,20.0,5.0,,,,4.0,1.0,414.0,128426,58367.0
209,216611,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2012,Summer,06/01/2012,40.4,145,,88.0,15.0,4.0,,,8.0,20.0,5.0,,,,4.0,1.0,414.0,128426,58367.0
210,169570,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,414,Rockaway and Broad Channel (CD14),2013,Summer,06/01/2013,9.44,189,2.0,150.0,3.0,2.0,,,11.0,11.0,2.0,,1.0,,7.0,,414.0,128426,58367.0
211,166915,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),2013,Summer,06/01/2013,7.88,189,2.0,150.0,3.0,2.0,,,11.0,11.0,2.0,,1.0,,7.0,,414.0,128426,58367.0
